toc,Re,Mach,alpha,CL,CD,CM,CDw,CDv,CDp,file,Missing,wasInterpolated,InterpAxis
0.1,2.0e7,0.8,-0.123,0.4,0.01384,-0.1442,0.00353,0.01031,0.00907,polar.c100_40,false,false,
0.1,2.0e7,0.81,0.132,0.4,0.01757,-0.1431,0.00536,0.01221,0.01285,polar.c100_40,false,false,
0.1,2.0e7,0.0,0.071,0.4,0.00652,-0.1083,0.0,0.00652,0.00109,polar.c100_40,false,false,
0.1,2.0e7,0.1,0.058,0.4,0.00652,-0.1087,0.0,0.00652,0.0011,polar.c100_40,false,false,
0.1,2.0e7,0.2,0.018,0.4,0.00653,-0.1099,0.0,0.00653,0.00112,polar.c100_40,false,false,
0.1,2.0e7,0.45,-0.202,0.4,0.00662,-0.1176,0.0,0.00662,0.00131,polar.c100_40,false,false,
0.1,2.0e7,0.55,-0.341,0.4,0.00672,-0.1233,0.0,0.00672,0.00148,polar.c100_40,false,false,
0.1,2.0e7,0.63,-0.471,0.4,0.00686,-0.1297,0.0,0.00686,0.00169,polar.c100_40,false,false,
0.1,2.0e7,0.67,-0.539,0.4,0.00698,-0.1338,0.0,0.00698,0.00185,polar.c100_40,false,false,
0.1,2.0e7,0.69,-0.572,0.4,0.00706,-0.1361,0.0,0.00706,0.00196,polar.c100_40,false,false,
0.1,2.0e7,0.725,-0.622,0.4,0.00724,-0.1405,0.0,0.00724,0.00219,polar.c100_40,false,false,
0.1,2.0e7,0.735,-0.626,0.4,0.00731,-0.1416,0.0,0.00731,0.00227,polar.c100_40,false,false,
0.1,2.0e7,0.3,0.794,0.5,0.00667,-0.1127,0.0,0.00667,0.00128,polar.c100_50,false,false,
0.1,2.0e7,0.4,0.664,0.5,0.0067,-0.116,0.0,0.0067,0.00136,polar.c100_50,false,false,
0.1,2.0e7,0.5,0.491,0.5,0.00677,-0.1208,0.0,0.00677,0.00149,polar.c100_50,false,false,
0.1,2.0e7,0.6,0.272,0.5,0.00692,-0.1277,0.0,0.00692,0.00171,polar.c100_50,false,false,
0.1,2.0e7,0.65,0.145,0.5,0.00704,-0.1323,0.0,0.00704,0.00189,polar.c100_50,false,false,
0.1,2.0e7,0.68,0.064,0.5,0.00715,-0.1356,0.0,0.00715,0.00203,polar.c100_50,false,false,
0.1,2.0e7,0.7,0.009,0.5,0.00724,-0.1381,0.0,0.00724,0.00214,polar.c100_50,false,false,
0.1,2.0e7,0.71,-0.016,0.5,0.00729,-0.1393,0.0,0.00729,0.00221,polar.c100_50,false,false,
0.1,2.0e7,0.72,-0.036,0.5,0.00736,-0.1404,0.0,0.00736,0.00229,polar.c100_50,false,false,
0.1,2.0e7,0.725,-0.045,0.5,0.00739,-0.141,0.0,0.00739,0.00233,polar.c100_50,false,false,
0.1,2.0e7,0.73,-0.056,0.5,0.00743,-0.1416,0.0,0.00743,0.00238,polar.c100_50,false,false,
0.1,2.0e7,0.735,-0.068,0.5,0.00746,-0.1423,0.0,0.00746,0.00242,polar.c100_50,false,false,
0.1,2.0e7,0.74,-0.081,0.5,0.0075,-0.1431,-1.0e-5,0.00751,0.00247,polar.c100_50,false,false,
0.1,2.0e7,0.745,-0.097,0.5,0.00754,-0.144,-1.0e-5,0.00755,0.00252,polar.c100_50,false,false,
0.1,2.0e7,0.75,-0.118,0.5,0.00759,-0.1452,-1.0e-5,0.0076,0.00258,polar.c100_50,false,false,
0.1,2.0e7,0.755,-0.139,0.5,0.00768,-0.1467,2.0e-5,0.00766,0.00269,polar.c100_50,false,false,
0.1,2.0e7,0.76,-0.15,0.5,0.00787,-0.148,0.00012,0.00775,0.00289,polar.c100_50,false,false,
0.1,2.0e7,0.765,-0.14,0.5,0.00821,-0.149,0.00032,0.00789,0.00326,polar.c100_50,false,false,
0.1,2.0e7,0.77,-0.106,0.5,0.00874,-0.1495,0.00064,0.0081,0.00382,polar.c100_50,false,false,
0.1,2.0e7,0.775,-0.045,0.5,0.00951,-0.1494,0.00112,0.00839,0.00462,polar.c100_50,false,false,
0.1,2.0e7,0.78,0.043,0.5,0.01054,-0.1487,0.00174,0.0088,0.00568,polar.c100_50,false,false,
0.1,2.0e7,0.785,0.155,0.5,0.01185,-0.1475,0.00251,0.00934,0.00703,polar.c100_50,false,false,
0.1,2.0e7,0.79,0.285,0.5,0.01347,-0.1461,0.0034,0.01007,0.00868,polar.c100_50,false,false,
0.1,2.0e7,0.8,0.545,0.5,0.01759,-0.145,0.00543,0.01216,0.01286,polar.c100_50,false,false,
0.1,2.0e7,0.81,0.852,0.5,0.02213,-0.1432,0.00762,0.01451,0.01744,polar.c100_50,false,false,
0.1,2.0e7,0.3,1.645,0.6,0.0068,-0.1131,0.0,0.0068,0.00141,polar.c100_60,false,false,
0.1,2.0e7,0.4,1.48,0.6,0.00684,-0.1163,0.0,0.00684,0.0015,polar.c100_60,false,false,
0.1,2.0e7,0.5,1.258,0.6,0.00691,-0.121,0.0,0.00691,0.00163,polar.c100_60,false,false,
0.1,2.0e7,0.6,0.973,0.6,0.00706,-0.1278,0.0,0.00706,0.00186,polar.c100_60,false,false,
0.1,2.0e7,0.65,0.804,0.6,0.0072,-0.1324,0.0,0.0072,0.00205,polar.c100_60,false,false,
0.1,2.0e7,0.68,0.694,0.6,0.00731,-0.1356,0.0,0.00731,0.0022,polar.c100_60,false,false,
0.1,2.0e7,0.7,0.617,0.6,0.00741,-0.138,0.0,0.00741,0.00232,polar.c100_60,false,false,
0.1,2.0e7,0.71,0.586,0.6,0.00747,-0.139,0.0,0.00747,0.0024,polar.c100_60,false,false,
0.1,2.0e7,0.72,0.553,0.6,0.00754,-0.1401,0.0,0.00754,0.00248,polar.c100_60,false,false,
0.1,2.0e7,0.725,0.534,0.6,0.00758,-0.1408,0.0,0.00758,0.00253,polar.c100_60,false,false,
0.1,2.0e7,0.73,0.514,0.6,0.00761,-0.1415,-1.0e-5,0.00762,0.00257,polar.c100_60,false,false,
0.1,2.0e7,0.735,0.491,0.6,0.00765,-0.1424,-1.0e-5,0.00766,0.00262,polar.c100_60,false,false,
0.1,2.0e7,0.74,0.464,0.6,0.00769,-0.1435,-1.0e-5,0.0077,0.00267,polar.c100_60,false,false,
0.1,2.0e7,0.745,0.433,0.6,0.00775,-0.1448,0.0,0.00775,0.00275,polar.c100_60,false,false,
0.1,2.0e7,0.75,0.404,0.6,0.00788,-0.1463,6.0e-5,0.00782,0.00289,polar.c100_60,false,false,
0.1,2.0e7,0.755,0.388,0.6,0.00812,-0.1478,0.0002,0.00792,0.00315,polar.c100_60,false,false,
0.1,2.0e7,0.76,0.392,0.6,0.00854,-0.1489,0.00046,0.00808,0.0036,polar.c100_60,false,false,
0.1,2.0e7,0.765,0.423,0.6,0.0092,-0.1495,0.00088,0.00832,0.00429,polar.c100_60,false,false,
0.1,2.0e7,0.77,0.483,0.6,0.01014,-0.1495,0.00148,0.00866,0.00527,polar.c100_60,false,false,
0.1,2.0e7,0.775,0.574,0.6,0.01141,-0.1488,0.00227,0.00914,0.00657,polar.c100_60,false,false,
0.1,2.0e7,0.78,0.696,0.6,0.01307,-0.1475,0.00325,0.00982,0.00827,polar.c100_60,false,false,
0.1,2.0e7,0.785,0.841,0.6,0.01515,-0.1461,0.00438,0.01077,0.01039,polar.c100_60,false,false,
0.1,2.0e7,0.79,0.983,0.6,0.01767,-0.1456,0.00562,0.01206,0.01295,polar.c100_60,false,false,
0.1,2.0e7,0.8,1.298,0.6,0.02311,-0.1445,0.00816,0.01495,0.01844,polar.c100_60,false,false,
0.1,2.0e7,0.81,1.709,0.6,0.02901,-0.1406,0.01093,0.01807,0.02438,polar.c100_60,false,false,
0.1,2.0e7,0.0,1.859,0.6,0.00676,-0.1093,0.0,0.00676,0.00131,polar.c100_60,false,false,
0.1,2.0e7,0.2,1.769,0.6,0.00677,-0.1108,0.0,0.00677,0.00135,polar.c100_60,false,false,
0.1,2.0e7,0.45,1.384,0.6,0.00686,-0.1183,0.0,0.00686,0.00155,polar.c100_60,false,false,
0.1,2.0e7,0.55,1.132,0.6,0.00696,-0.124,0.0,0.00696,0.00172,polar.c100_60,false,false,
0.1,2.0e7,0.63,0.881,0.6,0.00713,-0.1303,0.0,0.00713,0.00196,polar.c100_60,false,false,
0.1,2.0e7,0.67,0.739,0.6,0.00726,-0.1343,0.0,0.00726,0.00214,polar.c100_60,false,false,
0.1,2.0e7,0.69,0.664,0.6,0.00736,-0.1367,0.0,0.00736,0.00225,polar.c100_60,false,false,
0.1,2.0e7,0.1,1.837,0.6,0.00676,-0.1096,0.0,0.00676,0.00132,polar.c100_60,false,false,
0.1,2.0e7,0.3,2.504,0.7,0.007,-0.1133,0.0,0.007,0.0016,polar.c100_70,false,false,
0.1,2.0e7,0.4,2.301,0.7,0.00703,-0.1164,0.0,0.00703,0.00169,polar.c100_70,false,false,
0.1,2.0e7,0.5,2.026,0.7,0.00707,-0.121,0.0,0.00707,0.00181,polar.c100_70,false,false,
0.1,2.0e7,0.6,1.672,0.7,0.00723,-0.1274,0.0,0.00723,0.00206,polar.c100_70,false,false,
0.1,2.0e7,0.65,1.459,0.7,0.00738,-0.1317,0.0,0.00738,0.00226,polar.c100_70,false,false,
0.1,2.0e7,0.68,1.318,0.7,0.00752,-0.1347,0.0,0.00751,0.00242,polar.c100_70,false,false,
0.1,2.0e7,0.7,1.226,0.7,0.00762,-0.1366,0.0,0.00762,0.00255,polar.c100_70,false,false,
0.1,2.0e7,0.71,1.18,0.7,0.00768,-0.1376,-1.0e-5,0.00769,0.00263,polar.c100_70,false,false,
0.1,2.0e7,0.72,1.129,0.7,0.00776,-0.1388,-1.0e-5,0.00777,0.00272,polar.c100_70,false,false,
0.1,2.0e7,0.725,1.1,0.7,0.00779,-0.1395,-1.0e-5,0.00781,0.00277,polar.c100_70,false,false,
0.1,2.0e7,0.73,1.068,0.7,0.00783,-0.1404,-2.0e-5,0.00785,0.00281,polar.c100_70,false,false,
0.1,2.0e7,0.735,1.031,0.7,0.00788,-0.1415,-1.0e-5,0.00789,0.00287,polar.c100_70,false,false,
0.1,2.0e7,0.74,0.989,0.7,0.00795,-0.1429,1.0e-5,0.00794,0.00295,polar.c100_70,false,false,
0.1,2.0e7,0.745,0.946,0.7,0.00808,-0.1447,8.0e-5,0.008,0.0031,polar.c100_70,false,false,
0.1,2.0e7,0.75,0.914,0.7,0.00837,-0.1466,0.00026,0.00811,0.00342,polar.c100_70,false,false,
0.1,2.0e7,0.755,0.907,0.7,0.0089,-0.1481,0.00062,0.00828,0.00398,polar.c100_70,false,false,
0.1,2.0e7,0.76,0.934,0.7,0.00975,-0.149,0.00119,0.00856,0.00486,polar.c100_70,false,false,
0.1,2.0e7,0.765,0.998,0.7,0.01098,-0.1491,0.00201,0.00897,0.00613,polar.c100_70,false,false,
0.1,2.0e7,0.77,1.103,0.7,0.01267,-0.1484,0.00309,0.00958,0.00786,polar.c100_70,false,false,
0.1,2.0e7,0.775,1.249,0.7,0.01493,-0.1469,0.00444,0.01049,0.01018,polar.c100_70,false,false,
0.1,2.0e7,0.78,1.421,0.7,0.01787,-0.1456,0.006,0.01188,0.01317,polar.c100_70,false,false,
0.1,2.0e7,0.785,1.554,0.7,0.02119,-0.1469,0.00751,0.01368,0.01653,polar.c100_70,false,false,
0.1,2.0e7,0.79,1.767,0.7,0.02472,-0.1453,0.00913,0.01559,0.02009,polar.c100_70,false,false,
0.1,2.0e7,0.8,2.289,0.7,0.03247,-0.1396,0.01262,0.01985,0.02791,polar.c100_70,false,false,
0.1,2.0e7,0.81,2.817,0.7,0.04037,-0.134,0.01618,0.02419,0.03587,polar.c100_70,false,false,
0.1,2.0e7,0.3,3.374,0.8,0.0073,-0.1131,0.0,0.0073,0.00188,polar.c100_80,false,false,
0.1,2.0e7,0.4,3.133,0.8,0.00731,-0.116,0.0,0.00731,0.00196,polar.c100_80,false,false,
0.1,2.0e7,0.5,2.806,0.8,0.00736,-0.1202,0.0,0.00736,0.0021,polar.c100_80,false,false,
0.1,2.0e7,0.55,2.608,0.8,0.00744,-0.1228,0.0,0.00743,0.00222,polar.c100_80,false,false,
0.1,2.0e7,0.6,2.376,0.8,0.0075,-0.1259,0.0,0.0075,0.00236,polar.c100_80,false,false,
0.1,2.0e7,0.65,2.128,0.8,0.00775,-0.129,0.00014,0.00761,0.00268,polar.c100_80,false,false,
0.1,2.0e7,0.68,1.946,0.8,0.00784,-0.1315,7.0e-5,0.00777,0.0028,polar.c100_80,false,false,
0.1,2.0e7,0.7,1.828,0.8,0.00792,-0.1329,3.0e-5,0.0079,0.00291,polar.c100_80,false,false,
0.1,2.0e7,0.71,1.764,0.8,0.00798,-0.1336,1.0e-5,0.00797,0.00298,polar.c100_80,false,false,
0.1,2.0e7,0.72,1.693,0.8,0.00806,-0.1347,0.0,0.00806,0.00307,polar.c100_80,false,false,
0.1,2.0e7,0.725,1.651,0.8,0.0081,-0.1354,0.0,0.0081,0.00311,polar.c100_80,false,false,
0.1,2.0e7,0.73,1.602,0.8,0.00813,-0.1365,0.0,0.00813,0.00316,polar.c100_80,false,false,
0.1,2.0e7,0.735,1.531,0.8,0.00814,-0.1387,-1.0e-5,0.00815,0.00317,polar.c100_80,false,false,
0.1,2.0e7,0.74,1.449,0.8,0.00827,-0.142,9.0e-5,0.00818,0.00332,polar.c100_80,false,false,
0.1,2.0e7,0.745,1.393,0.8,0.00869,-0.1452,0.0004,0.00829,0.00377,polar.c100_80,false,false,
0.1,2.0e7,0.75,1.382,0.8,0.0095,-0.1475,0.00099,0.0085,0.00462,polar.c100_80,false,false,
0.1,2.0e7,0.755,1.422,0.8,0.01079,-0.1487,0.00193,0.00887,0.00595,polar.c100_80,false,false,
0.1,2.0e7,0.76,1.515,0.8,0.01267,-0.1487,0.00323,0.00944,0.00788,polar.c100_80,false,false,
0.1,2.0e7,0.765,1.668,0.8,0.01529,-0.1474,0.00493,0.01036,0.01056,polar.c100_80,false,false,
0.1,2.0e7,0.77,1.873,0.8,0.01883,-0.1453,0.00696,0.01187,0.01416,polar.c100_80,false,false,
0.1,2.0e7,0.775,2.024,0.8,0.02291,-0.1469,0.0088,0.0141,0.0183,polar.c100_80,false,false,
0.1,2.0e7,0.78,2.308,0.8,0.02765,-0.1439,0.0109,0.01676,0.02309,polar.c100_80,false,false,
0.1,2.0e7,0.785,2.656,0.8,0.03296,-0.1393,0.01319,0.01977,0.02845,polar.c100_80,false,false,
0.1,2.0e7,0.0,3.68,0.8,0.00724,-0.1095,0.0,0.00724,0.00176,polar.c100_80,false,false,
0.1,2.0e7,0.2,3.552,0.8,0.00725,-0.111,0.0,0.00725,0.0018,polar.c100_80,false,false,
0.1,2.0e7,0.63,2.227,0.8,0.00756,-0.128,3.0e-5,0.00753,0.00244,polar.c100_80,false,false,
0.1,2.0e7,0.67,2.015,0.8,0.0078,-0.1306,8.0e-5,0.00772,0.00274,polar.c100_80,false,false,
0.1,2.0e7,0.69,1.897,0.8,0.00788,-0.132,4.0e-5,0.00783,0.00284,polar.c100_80,false,false,
0.1,2.0e7,0.79,3.051,0.8,0.03928,-0.1354,0.01601,0.02327,0.03481,polar.c100_80,false,false,
0.1,2.0e7,0.8,3.64,0.8,0.04972,-0.1321,0.02059,0.02913,0.04532,polar.c100_80,false,false,
0.1,2.0e7,0.81,4.017,0.8,0.05845,-0.1347,0.02477,0.03369,0.05406,polar.c100_80,false,false,
0.1,2.0e7,0.1,3.658,0.8,0.00727,-0.1097,0.0,0.00727,0.00179,polar.c100_80,false,false,
0.1,2.0e7,0.45,2.998,0.8,0.00731,-0.1176,0.0,0.00731,0.002,polar.c100_80,false,false,
0.1,2.0e7,0.3,3.807,0.85,0.00744,-0.113,0.0,0.00744,0.00203,polar.c100_85,false,false,
0.1,2.0e7,0.4,3.55,0.85,0.00747,-0.1157,0.0,0.00747,0.00213,polar.c100_85,false,false,
0.1,2.0e7,0.45,3.387,0.85,0.0075,-0.1175,0.0,0.0075,0.0022,polar.c100_85,false,false,
0.1,2.0e7,0.5,3.2,0.85,0.00755,-0.1195,0.0,0.00755,0.0023,polar.c100_85,false,false,
0.1,2.0e7,0.55,2.987,0.85,0.00765,-0.1217,0.0,0.00764,0.00248,polar.c100_85,false,false,
0.1,2.0e7,0.6,2.794,0.85,0.00803,-0.1226,0.00048,0.00755,0.00297,polar.c100_85,false,false,
0.1,2.0e7,0.63,2.6,0.85,0.00818,-0.125,0.00048,0.00769,0.00314,polar.c100_85,false,false,
0.1,2.0e7,0.65,2.47,0.85,0.00825,-0.1263,0.00045,0.00779,0.00323,polar.c100_85,false,false,
0.1,2.0e7,0.67,2.331,0.85,0.00829,-0.1278,0.00039,0.0079,0.00329,polar.c100_85,false,false,
0.1,2.0e7,0.69,2.198,0.85,0.00833,-0.1287,0.00031,0.00802,0.00335,polar.c100_85,false,false,
0.1,2.0e7,0.7,2.129,0.85,0.00837,-0.1291,0.00027,0.00809,0.00339,polar.c100_85,false,false,
0.1,2.0e7,0.71,2.052,0.85,0.0084,-0.1297,0.00023,0.00817,0.00344,polar.c100_85,false,false,
0.1,2.0e7,0.72,1.953,0.85,0.00841,-0.1314,0.00019,0.00822,0.00346,polar.c100_85,false,false,
0.1,2.0e7,0.725,1.886,0.85,0.0084,-0.1331,0.00016,0.00824,0.00345,polar.c100_85,false,false,
0.1,2.0e7,0.73,1.803,0.85,0.00838,-0.1358,0.00014,0.00824,0.00343,polar.c100_85,false,false,
0.1,2.0e7,0.735,1.712,0.85,0.00846,-0.1394,0.0002,0.00826,0.00352,polar.c100_85,false,false,
0.1,2.0e7,0.74,1.641,0.85,0.00881,-0.1431,0.00048,0.00834,0.0039,polar.c100_85,false,false,
0.1,2.0e7,0.745,1.614,0.85,0.0096,-0.1461,0.00107,0.00853,0.00472,polar.c100_85,false,false,
0.1,2.0e7,0.75,1.641,0.85,0.01092,-0.1479,0.00205,0.00887,0.00609,polar.c100_85,false,false,
0.1,2.0e7,0.755,1.726,0.85,0.01289,-0.1483,0.00347,0.00942,0.00811,polar.c100_85,false,false,
0.1,2.0e7,0.76,1.879,0.85,0.01569,-0.1472,0.00536,0.01033,0.01098,polar.c100_85,false,false,
0.1,2.0e7,0.765,2.098,0.85,0.0196,-0.145,0.0077,0.0119,0.01496,polar.c100_85,false,false,
0.1,2.0e7,0.77,2.264,0.85,0.02416,-0.1467,0.00977,0.01439,0.01959,polar.c100_85,false,false,
0.1,2.0e7,0.775,2.623,0.85,0.03009,-0.1422,0.01233,0.01777,0.02558,polar.c100_85,false,false,
0.1,2.0e7,0.3,4.242,0.9,0.00758,-0.1128,0.0,0.00758,0.00218,polar.c100_90,false,false,
0.1,2.0e7,0.4,3.965,0.9,0.00761,-0.1154,0.0,0.00761,0.00228,polar.c100_90,false,false,
0.1,2.0e7,0.45,3.79,0.9,0.00764,-0.117,0.0,0.00764,0.00236,polar.c100_90,false,false,
0.1,2.0e7,0.5,3.592,0.9,0.00773,-0.1187,0.0,0.00773,0.00251,polar.c100_90,false,false,
0.1,2.0e7,0.55,3.496,0.9,0.00829,-0.1166,0.00054,0.00775,0.00331,polar.c100_90,false,false,
0.1,2.0e7,0.6,3.177,0.9,0.00889,-0.1198,0.00112,0.00777,0.0039,polar.c100_90,false,false,
0.1,2.0e7,0.65,2.816,0.9,0.00918,-0.1227,0.00115,0.00803,0.00422,polar.c100_90,false,false,
0.1,2.0e7,0.67,2.66,0.9,0.0092,-0.1237,0.00106,0.00813,0.00425,polar.c100_90,false,false,
0.1,2.0e7,0.69,2.506,0.9,0.0092,-0.1241,0.00095,0.00825,0.00427,polar.c100_90,false,false,
0.1,2.0e7,0.7,2.413,0.9,0.00918,-0.1249,0.00087,0.0083,0.00425,polar.c100_90,false,false,
0.1,2.0e7,0.71,2.296,0.9,0.0091,-0.1268,0.00076,0.00834,0.00417,polar.c100_90,false,false,
0.1,2.0e7,0.72,2.141,0.9,0.00896,-0.1309,0.00063,0.00834,0.00404,polar.c100_90,false,false,
0.1,2.0e7,0.725,2.05,0.9,0.00891,-0.1339,0.00057,0.00834,0.00399,polar.c100_90,false,false,
0.1,2.0e7,0.73,1.957,0.9,0.00897,-0.1376,0.00061,0.00835,0.00406,polar.c100_90,false,false,
0.1,2.0e7,0.735,1.882,0.9,0.00927,-0.1414,0.00085,0.00843,0.00439,polar.c100_90,false,false,
0.1,2.0e7,0.74,1.845,0.9,0.01002,-0.1447,0.00142,0.0086,0.00517,polar.c100_90,false,false,
0.1,2.0e7,0.745,1.863,0.9,0.01135,-0.1469,0.00244,0.00891,0.00655,polar.c100_90,false,false,
0.1,2.0e7,0.75,1.943,0.9,0.01343,-0.1477,0.00398,0.00945,0.00868,polar.c100_90,false,false,
0.1,2.0e7,0.755,2.096,0.9,0.01647,-0.1469,0.0061,0.01037,0.01179,polar.c100_90,false,false,
0.1,2.0e7,0.76,2.331,0.9,0.02085,-0.1447,0.00881,0.01204,0.01625,polar.c100_90,false,false,
0.1,2.0e7,0.765,2.532,0.9,0.02613,-0.146,0.01116,0.01497,0.0216,polar.c100_90,false,false,
0.1,2.0e7,0.0,4.603,0.9,0.00756,-0.1094,0.0,0.00756,0.00207,polar.c100_90,false,false,
0.1,2.0e7,0.1,4.566,0.9,0.00756,-0.1097,0.0,0.00756,0.00208,polar.c100_90,false,false,
0.1,2.0e7,0.2,4.455,0.9,0.00756,-0.1107,0.0,0.00756,0.00211,polar.c100_90,false,false,
0.1,2.0e7,0.63,2.969,0.9,0.00906,-0.1216,0.00114,0.00792,0.00409,polar.c100_90,false,false,
0.1,2.0e7,0.68,2.595,0.9,0.0092,-0.1236,0.00101,0.00819,0.00425,polar.c100_90,false,false,
0.1,2.0e7,0.77,3.142,0.9,0.03582,-0.1373,0.0153,0.02052,0.03139,polar.c100_90,false,false,
0.1,2.0e7,0.78,4.199,0.9,0.05338,-0.1254,0.02235,0.03103,0.04912,polar.c100_90,false,false,
0.1,2.0e7,0.785,4.59,0.9,0.0607,-0.1234,0.02517,0.03553,0.0565,polar.c100_90,false,false,
0.1,2.0e7,0.79,4.851,0.9,0.06644,-0.1239,0.02747,0.03897,0.06226,polar.c100_90,false,false,
0.1,2.0e7,0.8,5.214,0.9,0.0759,-0.1279,0.03161,0.04429,0.07172,polar.c100_90,false,false,
0.1,2.0e7,0.81,5.482,0.9,0.08414,-0.1337,0.0357,0.04845,0.07994,polar.c100_90,false,false,
0.1,2.0e7,0.775,3.702,0.9,0.04483,-0.1302,0.01901,0.02583,0.0405,polar.c100_90,false,false,
0.11,2.0e7,0.3,0.136,0.4,0.00669,-0.1072,0.0,0.00669,0.00128,polar.c110_40,false,false,
0.11,2.0e7,0.4,0.045,0.4,0.00674,-0.1101,0.0,0.00674,0.00137,polar.c110_40,false,false,
0.11,2.0e7,0.5,-0.073,0.4,0.00681,-0.1143,0.0,0.00681,0.00151,polar.c110_40,false,false,
0.11,2.0e7,0.6,-0.216,0.4,0.00696,-0.1202,0.0,0.00696,0.00174,polar.c110_40,false,false,
0.11,2.0e7,0.65,-0.294,0.4,0.00709,-0.1241,0.0,0.00709,0.00192,polar.c110_40,false,false,
0.11,2.0e7,0.68,-0.341,0.4,0.0072,-0.1268,0.0,0.0072,0.00207,polar.c110_40,false,false,
0.11,2.0e7,0.7,-0.372,0.4,0.0073,-0.1288,0.0,0.0073,0.00219,polar.c110_40,false,false,
0.11,2.0e7,0.72,-0.399,0.4,0.00741,-0.1308,0.0,0.00741,0.00234,polar.c110_40,false,false,
0.11,2.0e7,0.74,-0.414,0.4,0.00755,-0.1327,-1.0e-5,0.00756,0.00252,polar.c110_40,false,false,
0.11,2.0e7,0.745,-0.422,0.4,0.00759,-0.1334,-1.0e-5,0.0076,0.00257,polar.c110_40,false,false,
0.11,2.0e7,0.75,-0.433,0.4,0.00764,-0.1343,-1.0e-5,0.00765,0.00263,polar.c110_40,false,false,
0.11,2.0e7,0.755,-0.448,0.4,0.00771,-0.1355,1.0e-5,0.0077,0.00272,polar.c110_40,false,false,
0.11,2.0e7,0.76,-0.458,0.4,0.00786,-0.1368,9.0e-5,0.00778,0.00289,polar.c110_40,false,false,
0.11,2.0e7,0.765,-0.453,0.4,0.00815,-0.1378,0.00026,0.00789,0.0032,polar.c110_40,false,false,
0.11,2.0e7,0.77,-0.426,0.4,0.00861,-0.1385,0.00055,0.00805,0.00369,polar.c110_40,false,false,
0.11,2.0e7,0.775,-0.373,0.4,0.00928,-0.1386,0.00099,0.00829,0.00439,polar.c110_40,false,false,
0.11,2.0e7,0.78,-0.292,0.4,0.01019,-0.1381,0.00158,0.00861,0.00533,polar.c110_40,false,false,
0.11,2.0e7,0.785,-0.182,0.4,0.01137,-0.1369,0.00231,0.00906,0.00655,polar.c110_40,false,false,
0.11,2.0e7,0.79,-0.046,0.4,0.01284,-0.1351,0.00316,0.00968,0.00806,polar.c110_40,false,false,
0.11,2.0e7,0.8,0.253,0.4,0.01674,-0.1322,0.00508,0.01166,0.01203,polar.c110_40,false,false,
0.11,2.0e7,0.81,0.571,0.4,0.02118,-0.1296,0.00711,0.01407,0.01652,polar.c110_40,false,false,
0.11,2.0e7,0.0,0.258,0.4,0.00665,-0.1036,0.0,0.00665,0.00118,polar.c110_40,false,false,
0.11,2.0e7,0.1,0.246,0.4,0.00666,-0.104,0.0,0.00666,0.00119,polar.c110_40,false,false,
0.11,2.0e7,0.2,0.208,0.4,0.00667,-0.1051,0.0,0.00667,0.00122,polar.c110_40,false,false,
0.11,2.0e7,0.45,-0.003,0.4,0.00676,-0.1119,0.0,0.00676,0.00143,polar.c110_40,false,false,
0.11,2.0e7,0.55,-0.134,0.4,0.00687,-0.1169,0.0,0.00687,0.00161,polar.c110_40,false,false,
0.11,2.0e7,0.63,-0.254,0.4,0.00703,-0.1224,0.0,0.00703,0.00184,polar.c110_40,false,false,
0.11,2.0e7,0.67,-0.317,0.4,0.00716,-0.1258,0.0,0.00716,0.00201,polar.c110_40,false,false,
0.11,2.0e7,0.69,-0.348,0.4,0.00724,-0.1277,0.0,0.00724,0.00212,polar.c110_40,false,false,
0.11,2.0e7,0.71,-0.378,0.4,0.00735,-0.1298,0.0,0.00735,0.00226,polar.c110_40,false,false,
0.11,2.0e7,0.725,-0.39,0.4,0.00744,-0.1311,0.0,0.00744,0.00238,polar.c110_40,false,false,
0.11,2.0e7,0.73,-0.393,0.4,0.00748,-0.1315,0.0,0.00748,0.00242,polar.c110_40,false,false,
0.11,2.0e7,0.735,-0.397,0.4,0.00752,-0.132,-0.0,0.00752,0.00247,polar.c110_40,false,false,
0.11,2.0e7,0.3,0.981,0.5,0.0068,-0.1078,0.0,0.0068,0.00138,polar.c110_50,false,false,
0.11,2.0e7,0.4,0.855,0.5,0.00684,-0.1107,0.0,0.00684,0.00147,polar.c110_50,false,false,
0.11,2.0e7,0.5,0.69,0.5,0.00692,-0.1149,0.0,0.00692,0.00161,polar.c110_50,false,false,
0.11,2.0e7,0.6,0.479,0.5,0.00708,-0.1208,0.0,0.00708,0.00185,polar.c110_50,false,false,
0.11,2.0e7,0.65,0.358,0.5,0.00721,-0.1247,0.0,0.00721,0.00204,polar.c110_50,false,false,
0.11,2.0e7,0.68,0.281,0.5,0.00733,-0.1274,0.0,0.00733,0.0022,polar.c110_50,false,false,
0.11,2.0e7,0.7,0.227,0.5,0.00743,-0.1295,0.0,0.00743,0.00232,polar.c110_50,false,false,
0.11,2.0e7,0.72,0.185,0.5,0.00755,-0.1313,0.0,0.00755,0.00248,polar.c110_50,false,false,
0.11,2.0e7,0.73,0.162,0.5,0.00762,-0.1323,-1.0e-5,0.00763,0.00257,polar.c110_50,false,false,
0.11,2.0e7,0.735,0.147,0.5,0.00766,-0.133,-1.0e-5,0.00767,0.00262,polar.c110_50,false,false,
